# x y u
0.500000 3.250000 4.238309 1773.392115 -905.425233
0.500000 3.375000 4.351487 1456.767234 -978.298914
0.500000 3.500000 4.473774 1152.512563 -1023.235621
0.500000 3.625000 4.601679 857.248046 -1050.056380
0.500000 3.750000 4.732936 568.231090 -1064.952915
0.500000 3.875000 4.866055 283.160055 -1071.560380
0.500000 4.000000 5.000000

0.625000 0.000000 5.000000
0.625000 0.125000 4.394740 923.314533 4877.556727
0.625000 0.250000 3.785045 1875.433715 4941.279597
0.625000 0.375000 3.167386 2890.748132 5014.788557
0.625000 0.500000 2.540537 4015.345902 5058.512653
0.625000 0.625000 1.908223 5311.799949 4992.729321
0.625000 0.750000 1.284132 6850.838919 4670.158069
0.625000 0.875000 0.700362 8645.216308 3872.291456
0.625000 1.000000 0.216326 10409.345538 2477.198037
0.625000 1.125000 -0.093324 11140.283905 1064.947099
0.625000 1.250000 -0.226443 11439.543181 -275.547816
0.625000 1.375000 -0.191999 11688.806741 -1690.593883
0.625000 1.500000 0.019325 12064.426925 -3434.116580
0.625000 1.625000 0.448590 12654.556382 -5878.919802
0.625000 1.750000 1.183455 13508.940524 -9610.647379
0.625000 1.875000 2.384786 14610.625737 -15549.214467
0.625000 2.000000 4.328437 15597.410567 -8044.631359
0.625000 2.125000 5.334016 14037.517427 -747.385598
0.625000 2.250000 5.427439 11484.033333 8216.999043
0.625000 2.375000 4.400315 8362.121148 3968.534268
0.625000 2.500000 3.904248 6266.376001 1700.532599
0.625000 2.625000 3.691681 4903.136766 450.795917
0.625000 2.750000 3.635332 3964.278836 -268.800283
0.625000 2.875000 3.668932 3270.340796 -698.381475
0.625000 3.000000 3.756229 2723.340675 -960.737172
0.625000 3.125000 3.876322 2268.314719 -1122.505516
0.625000 3.250000 4.016635 1872.936713 -1222.050114
0.625000 3.375000 4.169391 1517.270705 -1282.553585
0.625000 3.500000 4.329710 1188.459117 -1318.500139
0.625000 3.625000 4.494523 877.821244 -1339.073337
0.625000 3.750000 4.661907 579.181703 -1350.023950
0.625000 3.875000 4.830660 287.856540 -1354.720435
0.625000 4.000000 5.000000

0.750000 0.000000 5.000000
0.750000 0.125000 4.279326 859.032698 5829.675910
0.750000 0.250000 3.550616 1748.515612 5956.594013
0.750000 0.375000 2.806042 2707.955817 6139.386328
0.750000 0.500000 2.038619 3799.765531 6354.966699
0.750000 0.625000 1.244248 5134.998356 6531.768292
0.750000 0.750000 0.427777 6918.071754 6464.535458
0.750000 0.875000 -0.380290 9473.331080 5636.420686
0.750000 1.000000 -1.084843 12837.629818 3208.136405
0.750000 1.125000 -1.485860 12984.213934 1364.206375
0.750000 1.250000 -1.656386 12830.033812 -26.284256
0.750000 1.375000 -1.653100 12977.496183 -1314.973699
0.750000 1.500000 -1.488728 13593.440349 -2843.987123
0.750000 1.625000 -1.133230 14835.104920 -5024.535660
0.750000 1.750000 -0.505163 16993.367030 -8508.962166
0.750000 1.875000 0.558457 20664.093209 -14562.429638
0.750000 2.000000 2.378761 27248.814613 -9604.524499
0.750000 2.125000 3.579327 24343.171805 -3300.869691
0.750000 2.250000 3.991935 19697.385969 5095.086858
0.750000 2.375000 3.355049 11584.418886 1872.789121
0.750000 2.500000 3.120951 7801.871757 337.293365
0.750000 2.625000 3.078789 5728.492143 -488.062013
0.750000 2.750000 3.139797 4438.955145 -962.738322
0.750000 2.875000 3.260139 3552.984070 -1245.381596
0.750000 3.000000 3.415812 2893.722207 -1415.763128
0.750000 3.125000 3.592782 2370.435114 -1517.883523
0.750000 3.250000 3.782518 1932.769312 -1577.716122
0.750000 3.375000 3.979732 1550.919756 -1611.365172
0.750000 3.500000 4.181153 1206.231957 -1629.138012
0.750000 3.625000 4.384795 886.396109 -1637.712877
0.750000 3.750000 4.589509 582.817937 -1641.349112
0.750000 3.875000 4.794678 289.084404 -1642.576975
0.750000 4.000000 5.000000

0.875000 0.000000 5.000000
0.875000 0.125000 4.171947 764.300648 6719.158823
0.875000 0.250000 3.332052 1551.640217 6916.034218
0.875000 0.375000 2.467548 2392.793993 7231.196042
0.875000 0.500000 1.563648 3340.762047 7690.199525
0.875000 0.625000 0.602373 4510.356191 8314.841690
0.875000 0.750000 -0.436982 6213.118659 9019.794784
0.875000 0.875000 -1.564456 9492.406441 9000.719424
0.875000 1.000000 -2.689546 18483.628722 3354.720520
0.875000 1.125000 -3.108886 15128.908202 1210.026253
0.875000 1.250000 -3.260140 13918.881949 121.178116
0.875000 1.375000 -3.275287 13797.703833 -699.029534
0.875000 1.500000 -3.187908 14496.733366 -1602.322551
0.875000 1.625000 -2.987618 16099.055918 -2866.273550
0.875000 1.750000 -2.629334 18965.329468 -4838.235987
0.875000 1.875000 -2.024554 23803.565455 -7977.708233
0.875000 2.000000 -1.027341 31781.273688 -12510.167307
0.875000 2.125000 0.536430 19779.660025 -7946.655528
0.875000 2.250000 1.529762 14768.610666 -3017.880225
0.875000 2.375000 1.906997 10476.296670 -1909.758008
0.875000 2.500000 2.145717 7628.199997 -1736.086249
0.875000 2.625000 2.362728 5770.004906 -1777.599012
0.875000 2.750000 2.584928 4510.065530 -1848.709397
0.875000 2.875000 2.816016 3608.918131 -1904.643458
0.875000 3.000000 3.054097 2928.128970 -1939.050221
0.875000 3.125000 3.296478 2386.934218 -1955.549325
0.875000 3.250000 3.540922 1936.785666 -1959.565678
0.875000 3.375000 3.785867 1547.407049 -1956.052971
0.875000 3.500000 4.030374 1199.152847 -1948.973861
0.875000 3.625000 4.273996 878.713297 -1941.291049
0.875000 3.750000 4.516657 576.609534 -1935.082645
0.875000 3.875000 4.758542 285.663138 -1931.661379
0.875000 4.000000 5.000000

1.000000 0.000000 5.000000
1.000000 0.125000 4.076409 646.529675 7506.498393
1.000000 0.250000 3.138097 1300.950615 7757.187995
1.000000 0.375000 2.168448 1970.817893 8179.164095
1.000000 0.500000 1.146053 2660.132474 8859.793668
1.000000 0.625000 0.038579 3352.545702 10017.604158
1.000000 0.750000 -1.213622 3931.640251 12299.082566
1.000000 0.875000 -2.751007 3799.547302 17991.941705
1.000000 1.000000 -5.000000 -0.000000 -0.000000
1.000000 1.125000 -5.000000 -0.000000 -0.000000
1.000000 1.250000 -5.000000 -0.000000 -0.000000
1.000000 1.375000 -5.000000 -0.000000 -0.000000
1.000000 1.500000 -5.000000 -0.000000 -0.000000
1.000000 1.625000 -5.000000 -0.000000 -0.000000
1.000000 1.750000 -5.000000 -0.000000 -0.000000
1.000000 1.875000 -5.000000 -0.000000 -0.000000
1.000000 2.000000 -5.000000 -0.000000 -24511.780970
1.000000 2.125000 -1.936027 8225.583943 -12957.704887
1.000000 2.250000 -0.316314 9121.100000 -7310.194221
1.000000 2.375000 0.597460 7923.957129 -4757.854681
1.000000 2.500000 1.192192 6464.626656 -3594.281340
1.000000 2.625000 1.641477 5213.261954 -3037.538388
1.000000 2.750000 2.021169 4222.383938 -2749.856796
1.000000 2.875000 2.364901 3444.493956 -2585.432620
1.000000 3.000000 2.688080 2822.941322 -2480.244972
1.000000 3.125000 2.998111 2312.387123 -2405.697877
1.000000 3.250000 3.298823 1880.032084 -2348.944295
1.000000 3.375000 3.592441 1502.769926 -2304.307173
1.000000 3.500000 3.880480 1164.259085 -2269.413411
1.000000 3.625000 4.164156 852.694697 -2243.394811
1.000000 3.750000 4.444581 559.243765 -2226.029042
1.000000 3.875000 4.722834 276.958613 -2217.324517
1.000000 4.000000 5.000000

1.125000 0.000000 5.000000
1.125000 0.125000 3.995593 520.867437 8160.919333
1.125000 0.250000 2.975478 1034.814676 8427.055272
1.125000 0.375000 1.922096 1529.394487 8868.478677
1.125000 0.500000 0.813536 1976.404256 9552.206896
1.125000 0.625000 -0.380490 2308.053891 10596.698707
1.125000 0.750000 -1.705077 2361.349340 12166.989617
1.125000 0.875000 -3.225951 1774.142517 14192.394403
1.125000 1.000000 -5.000000 -0.000000 -0.000000
1.125000 1.125000 -5.000000 -0.000000 -0.000000
1.125000 1.250000 -5.000000 -0.000000 -0.000000
1.125000 1.375000 -5.000000 -0.000000 -0.000000
1.125000 1.500000 -5.000000 -0.000000 -0.000000
1.125000 1.625000 -5.000000 -0.000000 -0.000000
1.125000 1.750000 -5.000000 -0.000000 -0.000000
1.125000 1.875000 -5.000000 -0.000000 -0.000000
1.125000 2.000000 -5.000000 -0.000000 -16286.197027
1.125000 2.125000 -2.964225 4001.575746 -12062.188830
1.125000 2.250000 -1.456452 5566.248261 -8507.337091
1.125000 2.375000 -0.393035 5633.805193 -6217.185154
1.125000 2.500000 0.384114 5093.087542 -4845.646041
1.125000 2.625000 0.989819 4396.032318 -4028.416404
1.125000 2.750000 1.493371 3721.714312 -3527.746778
1.125000 2.875000 1.934340 3123.732432 -3206.985254
1.125000 3.000000 2.335213 2606.755240 -2990.799172
1.125000 3.125000 2.709063 2159.640867 -2838.052916
1.125000 3.250000 3.063819 1768.185619 -2726.206452
1.125000 3.375000 3.404595 1419.381489 -2642.818014
1.125000 3.500000 3.734947 1102.418870 -2580.977799
1.125000 3.625000 4.057570 808.562642 -2536.845744
1.125000 3.750000 4.374675 530.712215 -2508.314194
1.125000 3.875000 4.688215 262.927549 -2494.283130
1.125000 4.000000 5.000000

1.250000 0.000000 5.000000
1.250000 0.125000 3.930484 402.125398 8674.866572
1.250000 0.250000 2.846126 788.046165 8921.635083
1.250000 0.375000 1.730922 1135.541125 9315.488446
1.250000 0.500000 0.566486 1408.036172 9883.856530
1.250000 0.625000 -0.668996 1541.916265 10649.994156
1.250000 0.750000 -2.000246 1431.560702 11579.782794
1.250000 0.875000 -3.447719 935.673425 12418.251886
1.250000 1.000000 -5.000000 -0.000000 -0.000000
1.250000 1.125000 -5.000000 -0.000000 -0.000000
1.250000 1.250000 -5.000000 -0.000000 -0.000000
1.250000 1.375000 -5.000000 -0.000000 -0.000000
1.250000 1.500000 -5.000000 -0.000000 -0.000000
1.250000 1.625000 -5.000000 -0.000000 -0.000000
1.250000 1.750000 -5.000000 -0.000000 -0.000000
1.250000 1.875000 -5.000000 -0.000000 -0.000000
1.250000 2.000000 -5.000000 -0.000000 -12284.621281
1.250000 2.125000 -3.464422 2214.470780 -10497.516315
1.250000 2.250000 -2.152233 3508.512106 -8439.780160
1.250000 2.375000 -1.097260 3951.927837 -6757.902805
1.250000 2.500000 -0.252522 3877.886003 -5542.701265
1.250000 2.625000 0.440315 3556.065463 -4702.734410
1.250000 2.750000 1.028157 3144.708559 -4125.728658
1.250000 2.875000 1.543873 2721.966219 -3723.962445
1.250000 3.000000 2.009368 2320.706340 -3437.913545
1.250000 3.125000 2.439108 1951.235486 -3229.508164
1.250000 3.250000 2.842796 1613.688038 -3075.010583
1.250000 3.375000 3.227172 1304.151540 -2959.780634
1.250000 3.500000 3.597145 1017.472263 -2874.834027
1.250000 3.625000 3.956499 748.424785 -2814.696170
1.250000 3.750000 4.308336 492.114905 -2776.098860
1.250000 3.875000 4.655349 244.039367 -2757.210679
1.250000 4.000000 5.000000

1.375000 0.000000 5.000000
1.375000 0.125000 3.880219 299.587990 9060.787339
1.375000 0.250000 2.747620 579.703462 9269.130042
1.375000 0.375000 1.588979 816.687674 9587.983493
1.375000 0.500000 0.390481 978.283042 10017.736623
1.375000 0.625000 -0.861736 1020.014294 10539.638594
1.375000 0.750000 -2.179191 887.303780 11083.895517
1.375000 0.875000 -3.564678 536.990481 11482.578461
1.375000 1.000000 -5.000000 -0.000000 -0.000000
1.375000 1.125000 -5.000000 -0.000000 -0.000000
1.375000 1.250000 -5.000000 -0.000000 -0.000000
1.375000 1.375000 -5.000000 -0.000000 -0.000000
1.375000 1.500000 -5.000000 -0.000000 -0.000000
1.375000 1.625000 -5.000000 -0.000000 -0.000000
1.375000 1.750000 -5.000000 -0.000000 -0.000000
1.375000 1.875000 -5.000000 -0.000000 -0.000000
1.375000 2.000000 -5.000000 -0.000000 -10070.150502
1.375000 2.125000 -3.741231 1347.795266 -9203.474988
1.375000 2.250000 -2.590797 2301.401545 -7996.364428
1.375000 2.375000 -1.591251 2787.508048 -6831.944639
1.375000 2.500000 -0.737258 2910.463170 -5864.521806
1.375000 2.625000 -0.004193 2805.634970 -5114.091313
1.375000 2.750000 0.635068 2579.088244 -4548.470998
1.375000 2.875000 1.203627 2298.717546 -4125.222325
1.375000 3.000000 1.719280 2002.868413 -3807.384398
1.375000 3.125000 2.195203 1710.906701 -3567.055613
1.375000 3.250000 2.641085 1431.179506 -3384.547081
1.375000 3.375000 3.064154 1166.064369 -3246.459910
1.375000 3.500000 3.469961 914.893857 -3143.881505
1.375000 3.625000 3.862946 675.549331 -3071.006051
1.375000 3.750000 4.246822 445.283251 -3024.174397
1.375000 3.875000 4.624844 221.115016 -3001.250046
1.375000 4.000000 5.000000

1.500000 0.000000 5.000000
1.500000 0.125000 3.842770 216.523098 9340.902812
1.500000 0.250000 2.675157 414.492020 9506.114254
1.500000 0.375000 1.486893 573.223067 9749.578861
1.500000 0.500000 0.268196 668.394029 10059.467875
1.500000 0.625000 -0.989238 672.554089 10406.928079
1.500000 0.750000 -2.290104 560.649641 10733.582218
1.500000 0.875000 -3.631802 324.984719 10945.587980
1.500000 1.000000 -5.000000 -0.000000 -0.000000
1.500000 1.125000 -5.000000 -0.000000 -0.000000
1.500000 1.250000 -5.000000 -0.000000 -0.000000
1.500000 1.375000 -5.000000 -0.000000 -0.000000
1.500000 1.500000 -5.000000 -0.000000 -0.000000
1.500000 1.625000 -5.000000 -0.000000 -0.000000
1.500000 1.750000 -5.000000 -0.000000 -0.000000
1.500000 1.875000 -5.000000 -0.000000 -0.000000
1.500000 2.000000 -5.000000 -0.000000 -8722.355235
1.500000 2.125000 -3.909706 875.308741 -8249.868709
1.500000 2.250000 -2.878472 1561.790761 -7510.257925
1.500000 2.375000 -1.939690 1986.239640 -6708.989517
1.500000 2.500000 -1.101066 2170.823660 -5969.350007
1.500000 2.625000 -0.354897 2176.923003 -5340.638039
1.500000 2.750000 0.312682 2067.291901 -4828.841696
1.500000 2.875000 0.916288 1890.947307 -4421.071458
1.500000 3.000000 1.468922 1681.143065 -4099.346110
1.500000 3.125000 1.981340 1458.343397 -3846.782807
1.500000 3.250000 2.462188 1234.058918 -3649.662218
1.500000 3.375000 2.918395 1014.032572 -3497.630422
1.500000 3.500000 3.355599 800.489468 -3383.226032
1.500000 3.625000 3.778503 593.595429 -3301.272130
1.500000 3.750000 4.191162 392.353752 -3248.342632
1.500000 3.875000 4.597204 195.137447 -3222.365062
1.500000 4.000000 5.000000

1.625000 0.000000 5.000000
1.625000 0.125000 3.815705 152.012383 9538.871734
1.625000 0.250000 2.623346 288.518453 9664.845301
1.625000 0.375000 1.415240 393.318545 9844.749823
1.625000 0.500000 0.184647 449.515916 10063.627936
1.625000 0.625000 -1.073307 441.158394 10295.023631
1.625000 0.750000 -2.360185 357.755977 10497.917295
1.625000 0.875000 -3.672425 202.298753 10620.603261
1.625000 1.000000 -5.000000 -0.000000 -0.000000
1.625000 1.125000 -5.000000 -0.000000 -0.000000
1.625000 1.250000 -5.000000 -0.000000 -0.000000
1.625000 1.375000 -5.000000 -0.000000 -0.000000
1.625000 1.500000 -5.000000 -0.000000 -0.000000
1.625000 1.625000 -5.000000 -0.000000 -0.000000
1.625000 1.750000 -5.000000 -0.000000 -0.000000
1.625000 1.875000 -5.000000 -0.000000 -0.000000
1.625000 2.000000 -5.000000 -0.000000 -7847.046495
1.625000 2.125000 -4.019119 591.648935 -7563.386689
1.625000 2.250000 -3.073696 1084.213119 -7085.809047
1.625000 2.375000 -2.187970 1424.836089 -6524.405496
1.625000 2.500000 -1.372419 1609.668829 -5963.250664
1.625000 2.625000 -0.627013 1663.941479 -5450.269141
1.625000 2.750000 0.054271 1622.209051 -5005.186291
1.625000 2.875000 0.679919 1516.636717 -4630.875700
1.625000 3.000000 1.258779 1372.413144 -4322.145778
1.625000 3.125000 1.799047 1207.264906 -4071.067287
1.625000 3.250000 2.307930 1032.680195 -3869.688564
1.625000 3.375000 2.791641 855.517535 -3711.173526
1.625000 3.500000 3.255538 679.436011 -3590.120070
1.625000 3.625000 3.704303 505.989167 -3502.513807
1.625000 3.750000 4.142117 335.398881 -3445.558937
1.625000 3.875000 4.572812 167.081020 -3417.502510
1.625000 4.000000 5.000000

1.750000 0.000000 5.000000
1.750000 0.125000 3.796703 103.007980 9675.377805
1.750000 0.250000 2.587281 194.250866 9769.645392
1.750000 0.375000 1.366075 262.016743 9900.947194
1.750000 0.500000 0.128457 295.192696 10055.270414
1.750000 0.625000 -1.128452 284.807593 10211.621214
1.750000 0.750000 -2.404904 226.917119 10342.460071
1.750000 0.875000 -3.697712 126.454315 10418.304509
1.750000 1.000000 -5.000000 -0.000000 -0.000000
1.750000 1.125000 -5.000000 -0.000000 -0.000000
1.750000 1.250000 -5.000000 -0.000000 -0.000000
1.750000 1.375000 -5.000000 -0.000000 -0.000000
1.750000 1.500000 -5.000000 -0.000000 -0.000000
1.750000 1.625000 -5.000000 -0.000000 -0.000000
1.750000 1.750000 -5.000000 -0.000000 -0.000000
1.750000 1.875000 -5.000000 -0.000000 -0.000000
1.750000 2.000000 -5.000000 -0.000000 -7255.397559
1.750000 2.125000 -4.093075 407.073881 -7070.822505
1.750000 2.250000 -3.209222 758.576691 -6745.186077
1.750000 2.375000 -2.366074 1019.222768 -6339.572756
1.750000 2.500000 -1.573628 1179.074087 -5908.978014
1.750000 2.625000 -0.835005 1246.965033 -5492.001568
1.750000 2.750000 -0.148505 1240.966108 -5110.758625
1.750000 2.875000 0.490340 1180.977365 -4775.099273
1.750000 3.000000 1.087227 1084.607886 -4487.294016
1.750000 3.125000 1.648139 965.622889 -4245.651998
1.750000 3.250000 2.178845 833.879420 -4046.851224
1.750000 3.375000 2.684702 695.921360 -3887.255050
1.750000 3.500000 3.170609 555.747875 -3763.566914
1.750000 3.625000 3.641054 415.526346 -3673.104093
1.750000 3.750000 4.100192 276.171586 -3613.876798
1.750000 3.875000 4.551927 137.787753 -3584.583530
1.750000 4.000000 5.000000

1.875000 0.000000 5.000000
1.875000 0.125000 3.783827 65.768671 9766.620691
1.875000 0.250000 2.563000 123.460287 9837.411269
1.875000 0.375000 1.333323 165.304865 9934.123147
1.875000 0.500000 0.091558 184.430532 10044.885311
1.875000 0.625000 -1.164053 175.962164 10153.730740
1.875000 0.750000 -2.433269 138.650592 10241.997267
1.875000 0.875000 -3.713519 76.601389 10291.850193
1.875000 1.000000 -5.000000 -0.000000 -0.000000
1.875000 1.125000 -5.000000 -0.000000 -0.000000
1.875000 1.250000 -5.000000 -0.000000 -0.000000
1.875000 1.375000 -5.000000 -0.000000 -0.000000
1.875000 1.500000 -5.000000 -0.000000 -0.000000
1.875000 1.625000 -5.000000 -0.000000 -0.000000
1.875000 1.750000 -5.000000 -0.000000 -0.000000
1.875000 1.875000 -5.000000 -0.000000 -0.000000
1.875000 2.000000 -5.000000 -0.000000 -6848.323679
1.875000 2.125000 -4.143960 278.069897 -6719.319695
1.875000 2.250000 -3.304045 523.796996 -6484.539999
1.875000 2.375000 -2.493477 714.404207 -6179.721438
1.875000 2.500000 -1.721012 840.439716 -5841.087068
1.875000 2.625000 -0.990876 903.878459 -5498.000493
1.875000 2.750000 -0.303626 913.712983 -5170.747368
1.875000 2.875000 0.342717 881.698748 -4871.468752
1.875000 3.000000 0.951651 819.418147 -4606.279013
1.875000 3.125000 1.527436 736.739341 -4377.395466
1.875000 3.250000 2.074610 641.293238 -4184.809284
1.875000 3.375000 2.597712 538.540611 -4027.428535
1.875000 3.500000 3.101140 432.107784 -3903.788443
1.875000 3.625000 3.589114 324.196755 -3812.458853
1.875000 3.750000 4.065671 215.973365 -3752.260631
1.875000 3.875000 4.534704 107.898405 -3722.371283
1.875000 4.000000 5.000000

2.000000 0.000000 5.000000
2.000000 0.125000 3.775606 36.606417 9824.312307
2.000000 0.250000 2.547567 68.516747 9879.255847
2.000000 0.375000 1.312660 91.311899 9953.248814
2.000000 0.500000 0.068504 101.262403 10036.416943
2.000000 0.625000 -1.186048 95.959939 10116.419168
2.000000 0.750000 -2.450600 75.121697 10179.948064
2.000000 0.875000 -3.723094 41.300648 10215.248804
2.000000 1.000000 -5.000000 -0.000000 -0.000000
2.000000 1.125000 -5.000000 -0.000000 -0.000000
